"site_id","species","count","UTM.EW","UTM.NS","Precipitation","Elevation","Age.cat","Geology","Habitat","Stream","EnvHet","x","y","x_n","y_n"
42,"Acalypha macrostachya",0,626553.967,1011668.985,2530,120,"c3","Tb","OldSlope","No",0.1472,-79.8482039113186,9.15027906675977,9,4
43,"Acalypha macrostachya",0,626553.967,1011768.985,2530,120,"c3","Tb","OldSlope","No",0.0768,-79.8482010016838,9.15118338444353,9,3
44,"Acalypha macrostachya",0,626553.967,1011868.985,2530,120,"c3","Tb","OldSlope","No",0.5568,-79.8481980917492,9.15208770208136,9,2
45,"Acalypha macrostachya",0,626553.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.3424,-79.8481951815149,9.15299201967325,9,1
46,"Acalypha macrostachya",0,626653.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8472968271163,9.14937185684906,10,5
47,"Acalypha macrostachya",0,626653.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.3648,-79.8472939154839,9.15027617428817,10,4
48,"Acalypha macrostachya",0,626653.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.4608,-79.8472910035516,9.15118049168134,10,3
49,"Acalypha macrostachya",0,626653.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.4992,-79.8472880913192,9.15208480902858,10,2
50,"Acalypha macrostachya",0,626653.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.6368,-79.8472851787867,9.15298912632988,10,1
1,"Adelia triloba",0,625753.967,1011568.985,2530,120,"c3","Tb","OldSlope","Yes",0.6272,-79.8554867797253,9.1493978042932,1,5
2,"Adelia triloba",0,625753.967,1011668.985,2530,120,"c3","Tb","OldLow","Yes",0.3936,-79.855483888769,9.15030212433934,1,4
3,"Adelia triloba",0,625753.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0,-79.8554809975149,9.15120644433956,1,3
4,"Adelia triloba",3,625753.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0,-79.8554781059628,9.15211076429386,1,2
5,"Adelia triloba",1,625753.967,1011968.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8554752141129,9.15301508420223,1,1
6,"Adelia triloba",0,625853.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.0768,-79.8545767837962,9.14939493037555,2,5
7,"Adelia triloba",0,625853.967,1011668.985,2530,120,"c3","Tb","OldLow","Yes",0.3808,-79.8545738905426,9.15029925013294,2,4
8,"Adelia triloba",0,625853.967,1011768.985,2530,120,"c3","Tb","OldLow","Yes",0.2112,-79.8545709969909,9.1512035698444,2,3
9,"Adelia triloba",5,625853.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0,-79.854568103141,9.15210788950995,2,2
10,"Adelia triloba",0,625853.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0,-79.8545652089929,9.15301220912956,2,1
11,"Adelia triloba",0,625953.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.4032,-79.8536667881653,9.14939205417497,3,5
12,"Adelia triloba",1,625953.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8536638926143,9.15029637364337,3,4
13,"Adelia triloba",1,625953.967,1011768.985,2530,120,"c3","Tb","OldLow","Yes",0.6624,-79.853660996765,9.15120069306585,3,3
14,"Adelia triloba",0,625953.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8536581006173,9.15210501244241,3,2
15,"Adelia triloba",2,625953.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0,-79.8536552041712,9.15300933177304,3,1
16,"Adelia triloba",2,626053.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8527567928327,9.14938917569145,4,5
17,"Adelia triloba",0,626053.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8527538949844,9.15029349487065,4,4
18,"Adelia triloba",1,626053.967,1011768.985,2530,120,"c3","Tb","Swamp","No",0.6592,-79.8527509968375,9.15119781400391,4,3
19,"Adelia triloba",0,626053.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.0768,-79.8527480983919,9.15210213309126,4,2
20,"Adelia triloba",0,626053.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0.2112,-79.8527451996478,9.15300645213267,4,1
21,"Adelia triloba",0,626153.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.2688,-79.8518467977987,9.14938629492502,5,5
22,"Adelia triloba",1,626153.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.2112,-79.8518438976531,9.15029061381477,5,4
23,"Adelia triloba",0,626153.967,1011768.985,2530,120,"c3","Tb","Swamp","No",0.624,-79.8518409972086,9.15119493265859,5,3
24,"Adelia triloba",2,626153.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.4352,-79.8518380964652,9.15209925145649,5,2
25,"Adelia triloba",0,626153.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0.608,-79.851835195423,9.15300357020846,5,1
26,"Adelia triloba",0,626253.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.3648,-79.8509368030636,9.14938341187565,6,5
27,"Adelia triloba",1,626253.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8509339006206,9.15028773047574,6,4
28,"Adelia triloba",0,626253.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.3328,-79.8509309978785,9.15119204902989,6,3
29,"Adelia triloba",1,626253.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0.6528,-79.8509280948373,9.15209636753811,6,2
30,"Adelia triloba",14,626253.967,1011968.985,2530,120,"c3","Tb","Young","No",0.6144,-79.8509251914971,9.15300068600041,6,1
31,"Adelia triloba",5,626353.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.4928,-79.8500268086276,9.14938052654337,7,5
32,"Adelia triloba",7,626353.967,1011668.985,2530,120,"c3","Tb","OldHigh","No",0.7264,-79.8500239038872,9.15028484485356,7,4
33,"Adelia triloba",3,626353.967,1011768.985,2530,120,"c2","Tb","OldHigh","No",0.0768,-79.8500209988476,9.15118916311781,7,3
34,"Adelia triloba",3,626353.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8500180935086,9.15209348133613,7,2
35,"Adelia triloba",6,626353.967,1011968.985,2530,120,"c3","Tb","Young","No",0.3328,-79.8500151878703,9.15299779950852,7,1
36,"Adelia triloba",1,626453.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4032,-79.8491168144908,9.14937763892818,8,5
37,"Adelia triloba",2,626453.967,1011668.985,2530,120,"c3","Tb","OldHigh","No",0.3648,-79.8491139074532,9.15028195694823,8,4
38,"Adelia triloba",6,626453.967,1011768.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8491110001159,9.15118627492235,8,3
39,"Adelia triloba",9,626453.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8491080924791,9.15209059285054,8,2
40,"Adelia triloba",7,626453.967,1011968.985,2530,120,"c3","Tb","OldHigh","No",0.6208,-79.8491051845428,9.1529949107328,8,1
41,"Adelia triloba",0,626553.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4032,-79.8482068206537,9.14937474903008,9,5
42,"Adelia triloba",0,626553.967,1011668.985,2530,120,"c3","Tb","OldSlope","No",0.1472,-79.8482039113186,9.15027906675977,9,4
43,"Adelia triloba",0,626553.967,1011768.985,2530,120,"c3","Tb","OldSlope","No",0.0768,-79.8482010016838,9.15118338444353,9,3
44,"Adelia triloba",4,626553.967,1011868.985,2530,120,"c3","Tb","OldSlope","No",0.5568,-79.8481980917492,9.15208770208136,9,2
45,"Adelia triloba",0,626553.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.3424,-79.8481951815149,9.15299201967325,9,1
46,"Adelia triloba",0,626653.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8472968271163,9.14937185684906,10,5
47,"Adelia triloba",2,626653.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.3648,-79.8472939154839,9.15027617428817,10,4
48,"Adelia triloba",1,626653.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.4608,-79.8472910035516,9.15118049168134,10,3
49,"Adelia triloba",0,626653.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.4992,-79.8472880913192,9.15208480902858,10,2
50,"Adelia triloba",1,626653.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.6368,-79.8472851787867,9.15298912632988,10,1
1,"Aegiphila panamensis",0,625753.967,1011568.985,2530,120,"c3","Tb","OldSlope","Yes",0.6272,-79.8554867797253,9.1493978042932,1,5
2,"Aegiphila panamensis",0,625753.967,1011668.985,2530,120,"c3","Tb","OldLow","Yes",0.3936,-79.855483888769,9.15030212433934,1,4
3,"Aegiphila panamensis",0,625753.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0,-79.8554809975149,9.15120644433956,1,3
4,"Aegiphila panamensis",0,625753.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0,-79.8554781059628,9.15211076429386,1,2
5,"Aegiphila panamensis",1,625753.967,1011968.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8554752141129,9.15301508420223,1,1
6,"Aegiphila panamensis",0,625853.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.0768,-79.8545767837962,9.14939493037555,2,5
7,"Aegiphila panamensis",1,625853.967,1011668.985,2530,120,"c3","Tb","OldLow","Yes",0.3808,-79.8545738905426,9.15029925013294,2,4
8,"Aegiphila panamensis",0,625853.967,1011768.985,2530,120,"c3","Tb","OldLow","Yes",0.2112,-79.8545709969909,9.1512035698444,2,3
9,"Aegiphila panamensis",0,625853.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0,-79.854568103141,9.15210788950995,2,2
10,"Aegiphila panamensis",1,625853.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0,-79.8545652089929,9.15301220912956,2,1
11,"Aegiphila panamensis",0,625953.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.4032,-79.8536667881653,9.14939205417497,3,5
12,"Aegiphila panamensis",1,625953.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8536638926143,9.15029637364337,3,4
13,"Aegiphila panamensis",1,625953.967,1011768.985,2530,120,"c3","Tb","OldLow","Yes",0.6624,-79.853660996765,9.15120069306585,3,3
14,"Aegiphila panamensis",0,625953.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8536581006173,9.15210501244241,3,2
15,"Aegiphila panamensis",0,625953.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0,-79.8536552041712,9.15300933177304,3,1
16,"Aegiphila panamensis",0,626053.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8527567928327,9.14938917569145,4,5
17,"Aegiphila panamensis",1,626053.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8527538949844,9.15029349487065,4,4
18,"Aegiphila panamensis",1,626053.967,1011768.985,2530,120,"c3","Tb","Swamp","No",0.6592,-79.8527509968375,9.15119781400391,4,3
19,"Aegiphila panamensis",1,626053.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.0768,-79.8527480983919,9.15210213309126,4,2
20,"Aegiphila panamensis",2,626053.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0.2112,-79.8527451996478,9.15300645213267,4,1
21,"Aegiphila panamensis",1,626153.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.2688,-79.8518467977987,9.14938629492502,5,5
22,"Aegiphila panamensis",0,626153.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.2112,-79.8518438976531,9.15029061381477,5,4
23,"Aegiphila panamensis",0,626153.967,1011768.985,2530,120,"c3","Tb","Swamp","No",0.624,-79.8518409972086,9.15119493265859,5,3
24,"Aegiphila panamensis",1,626153.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.4352,-79.8518380964652,9.15209925145649,5,2
25,"Aegiphila panamensis",1,626153.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0.608,-79.851835195423,9.15300357020846,5,1
26,"Aegiphila panamensis",0,626253.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.3648,-79.8509368030636,9.14938341187565,6,5
27,"Aegiphila panamensis",4,626253.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8509339006206,9.15028773047574,6,4
28,"Aegiphila panamensis",1,626253.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.3328,-79.8509309978785,9.15119204902989,6,3
29,"Aegiphila panamensis",0,626253.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0.6528,-79.8509280948373,9.15209636753811,6,2
30,"Aegiphila panamensis",2,626253.967,1011968.985,2530,120,"c3","Tb","Young","No",0.6144,-79.8509251914971,9.15300068600041,6,1
31,"Aegiphila panamensis",0,626353.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.4928,-79.8500268086276,9.14938052654337,7,5
32,"Aegiphila panamensis",0,626353.967,1011668.985,2530,120,"c3","Tb","OldHigh","No",0.7264,-79.8500239038872,9.15028484485356,7,4
33,"Aegiphila panamensis",1,626353.967,1011768.985,2530,120,"c2","Tb","OldHigh","No",0.0768,-79.8500209988476,9.15118916311781,7,3
34,"Aegiphila panamensis",0,626353.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8500180935086,9.15209348133613,7,2
35,"Aegiphila panamensis",0,626353.967,1011968.985,2530,120,"c3","Tb","Young","No",0.3328,-79.8500151878703,9.15299779950852,7,1
36,"Aegiphila panamensis",0,626453.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4032,-79.8491168144908,9.14937763892818,8,5
37,"Aegiphila panamensis",0,626453.967,1011668.985,2530,120,"c3","Tb","OldHigh","No",0.3648,-79.8491139074532,9.15028195694823,8,4
38,"Aegiphila panamensis",0,626453.967,1011768.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8491110001159,9.15118627492235,8,3
39,"Aegiphila panamensis",0,626453.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8491080924791,9.15209059285054,8,2
40,"Aegiphila panamensis",0,626453.967,1011968.985,2530,120,"c3","Tb","OldHigh","No",0.6208,-79.8491051845428,9.1529949107328,8,1
41,"Aegiphila panamensis",1,626553.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4032,-79.8482068206537,9.14937474903008,9,5
42,"Aegiphila panamensis",0,626553.967,1011668.985,2530,120,"c3","Tb","OldSlope","No",0.1472,-79.8482039113186,9.15027906675977,9,4
43,"Aegiphila panamensis",1,626553.967,1011768.985,2530,120,"c3","Tb","OldSlope","No",0.0768,-79.8482010016838,9.15118338444353,9,3
44,"Aegiphila panamensis",0,626553.967,1011868.985,2530,120,"c3","Tb","OldSlope","No",0.5568,-79.8481980917492,9.15208770208136,9,2
45,"Aegiphila panamensis",0,626553.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.3424,-79.8481951815149,9.15299201967325,9,1
46,"Aegiphila panamensis",0,626653.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8472968271163,9.14937185684906,10,5
47,"Aegiphila panamensis",0,626653.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.3648,-79.8472939154839,9.15027617428817,10,4
48,"Aegiphila panamensis",0,626653.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.4608,-79.8472910035516,9.15118049168134,10,3
49,"Aegiphila panamensis",0,626653.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.4992,-79.8472880913192,9.15208480902858,10,2
50,"Aegiphila panamensis",0,626653.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.6368,-79.8472851787867,9.15298912632988,10,1
1,"Alchornea costaricensis",2,625753.967,1011568.985,2530,120,"c3","Tb","OldSlope","Yes",0.6272,-79.8554867797253,9.1493978042932,1,5
2,"Alchornea costaricensis",1,625753.967,1011668.985,2530,120,"c3","Tb","OldLow","Yes",0.3936,-79.855483888769,9.15030212433934,1,4
3,"Alchornea costaricensis",2,625753.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0,-79.8554809975149,9.15120644433956,1,3
4,"Alchornea costaricensis",18,625753.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0,-79.8554781059628,9.15211076429386,1,2
5,"Alchornea costaricensis",3,625753.967,1011968.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8554752141129,9.15301508420223,1,1
6,"Alchornea costaricensis",2,625853.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.0768,-79.8545767837962,9.14939493037555,2,5
7,"Alchornea costaricensis",0,625853.967,1011668.985,2530,120,"c3","Tb","OldLow","Yes",0.3808,-79.8545738905426,9.15029925013294,2,4
8,"Alchornea costaricensis",2,625853.967,1011768.985,2530,120,"c3","Tb","OldLow","Yes",0.2112,-79.8545709969909,9.1512035698444,2,3
9,"Alchornea costaricensis",2,625853.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0,-79.854568103141,9.15210788950995,2,2
10,"Alchornea costaricensis",2,625853.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0,-79.8545652089929,9.15301220912956,2,1
11,"Alchornea costaricensis",10,625953.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.4032,-79.8536667881653,9.14939205417497,3,5
12,"Alchornea costaricensis",3,625953.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8536638926143,9.15029637364337,3,4
13,"Alchornea costaricensis",1,625953.967,1011768.985,2530,120,"c3","Tb","OldLow","Yes",0.6624,-79.853660996765,9.15120069306585,3,3
14,"Alchornea costaricensis",4,625953.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8536581006173,9.15210501244241,3,2
15,"Alchornea costaricensis",2,625953.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0,-79.8536552041712,9.15300933177304,3,1
16,"Alchornea costaricensis",2,626053.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8527567928327,9.14938917569145,4,5
17,"Alchornea costaricensis",2,626053.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8527538949844,9.15029349487065,4,4
18,"Alchornea costaricensis",0,626053.967,1011768.985,2530,120,"c3","Tb","Swamp","No",0.6592,-79.8527509968375,9.15119781400391,4,3
19,"Alchornea costaricensis",1,626053.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.0768,-79.8527480983919,9.15210213309126,4,2
20,"Alchornea costaricensis",2,626053.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0.2112,-79.8527451996478,9.15300645213267,4,1
21,"Alchornea costaricensis",2,626153.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.2688,-79.8518467977987,9.14938629492502,5,5
22,"Alchornea costaricensis",4,626153.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.2112,-79.8518438976531,9.15029061381477,5,4
23,"Alchornea costaricensis",1,626153.967,1011768.985,2530,120,"c3","Tb","Swamp","No",0.624,-79.8518409972086,9.15119493265859,5,3
24,"Alchornea costaricensis",0,626153.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.4352,-79.8518380964652,9.15209925145649,5,2
25,"Alchornea costaricensis",2,626153.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0.608,-79.851835195423,9.15300357020846,5,1
26,"Alchornea costaricensis",3,626253.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.3648,-79.8509368030636,9.14938341187565,6,5
27,"Alchornea costaricensis",3,626253.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8509339006206,9.15028773047574,6,4
28,"Alchornea costaricensis",2,626253.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.3328,-79.8509309978785,9.15119204902989,6,3
29,"Alchornea costaricensis",1,626253.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0.6528,-79.8509280948373,9.15209636753811,6,2
30,"Alchornea costaricensis",6,626253.967,1011968.985,2530,120,"c3","Tb","Young","No",0.6144,-79.8509251914971,9.15300068600041,6,1
31,"Alchornea costaricensis",4,626353.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.4928,-79.8500268086276,9.14938052654337,7,5
32,"Alchornea costaricensis",6,626353.967,1011668.985,2530,120,"c3","Tb","OldHigh","No",0.7264,-79.8500239038872,9.15028484485356,7,4
33,"Alchornea costaricensis",3,626353.967,1011768.985,2530,120,"c2","Tb","OldHigh","No",0.0768,-79.8500209988476,9.15118916311781,7,3
34,"Alchornea costaricensis",5,626353.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8500180935086,9.15209348133613,7,2
35,"Alchornea costaricensis",8,626353.967,1011968.985,2530,120,"c3","Tb","Young","No",0.3328,-79.8500151878703,9.15299779950852,7,1
36,"Alchornea costaricensis",3,626453.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4032,-79.8491168144908,9.14937763892818,8,5
37,"Alchornea costaricensis",4,626453.967,1011668.985,2530,120,"c3","Tb","OldHigh","No",0.3648,-79.8491139074532,9.15028195694823,8,4
38,"Alchornea costaricensis",2,626453.967,1011768.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8491110001159,9.15118627492235,8,3
39,"Alchornea costaricensis",3,626453.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8491080924791,9.15209059285054,8,2
40,"Alchornea costaricensis",3,626453.967,1011968.985,2530,120,"c3","Tb","OldHigh","No",0.6208,-79.8491051845428,9.1529949107328,8,1
41,"Alchornea costaricensis",11,626553.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4032,-79.8482068206537,9.14937474903008,9,5
42,"Alchornea costaricensis",0,626553.967,1011668.985,2530,120,"c3","Tb","OldSlope","No",0.1472,-79.8482039113186,9.15027906675977,9,4
43,"Alchornea costaricensis",3,626553.967,1011768.985,2530,120,"c3","Tb","OldSlope","No",0.0768,-79.8482010016838,9.15118338444353,9,3
44,"Alchornea costaricensis",4,626553.967,1011868.985,2530,120,"c3","Tb","OldSlope","No",0.5568,-79.8481980917492,9.15208770208136,9,2
45,"Alchornea costaricensis",0,626553.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.3424,-79.8481951815149,9.15299201967325,9,1
46,"Alchornea costaricensis",0,626653.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8472968271163,9.14937185684906,10,5
47,"Alchornea costaricensis",1,626653.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.3648,-79.8472939154839,9.15027617428817,10,4
48,"Alchornea costaricensis",3,626653.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.4608,-79.8472910035516,9.15118049168134,10,3
